timestamp,bank_name,internet_banking,rtgs,neft,imps,upi,mobile_banking
2026-04-20 23:51:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:51:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:51:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-20 23:51:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:52:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:52:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:52:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:52:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-20 23:52:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:52:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:52:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:52:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:52:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-20 23:52:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:53:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:53:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:53:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:53:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-20 23:53:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:53:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:53:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:53:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:53:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-20 23:53:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:54:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:54:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:54:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:54:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-20 23:54:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:54:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:54:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:54:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:54:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-20 23:54:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:55:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:55:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:55:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:55:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-20 23:55:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:55:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:55:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:55:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:55:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-20 23:55:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:56:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:56:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:56:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:56:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-20 23:56:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:56:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:56:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:56:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:56:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-20 23:56:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:57:09,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:57:09,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:57:09,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:57:09,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-20 23:57:09,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:57:09,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:57:09,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:57:09,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:57:09,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-20 23:57:09,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:58:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:58:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:58:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:58:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-20 23:58:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:58:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:58:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:58:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:58:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-20 23:58:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:59:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:59:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:59:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:59:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-20 23:59:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:59:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:59:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:59:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-20 23:59:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-20 23:59:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:00:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:00:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:00:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:00:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:00:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:00:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:00:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:00:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:00:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:00:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:01:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:01:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:01:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:01:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:01:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:01:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:01:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:01:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:01:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:01:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:02:06,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:02:06,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:02:06,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:02:06,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:02:06,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:02:06,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:02:06,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:02:06,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:02:06,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:02:06,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:03:06,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:03:06,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:03:06,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:03:06,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:03:06,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:03:06,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:03:06,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:03:06,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:03:06,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:03:06,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:04:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:04:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:04:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:04:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:04:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:04:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:04:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:04:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:04:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:04:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:05:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:05:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:05:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:05:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:05:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:05:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:05:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:05:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:05:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:05:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:06:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:06:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:06:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:06:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:06:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:06:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:06:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:06:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:06:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:06:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:07:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:07:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:07:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:07:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:07:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:07:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:07:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:07:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:07:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:07:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:08:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:08:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:08:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:08:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:08:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:08:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:08:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:08:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:08:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:08:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:09:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:09:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:09:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:09:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:09:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:09:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:09:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:09:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:09:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:09:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:10:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:10:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:10:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:10:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:10:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:10:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:10:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:10:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:10:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:10:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:11:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:11:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:11:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:11:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:11:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:11:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:11:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:11:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:11:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:11:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:12:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:12:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:12:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:12:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:12:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:12:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:12:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:12:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:12:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:12:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:13:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:13:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:13:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:13:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:13:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:13:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:13:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:13:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:13:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:13:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:14:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:14:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:14:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:14:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:14:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:14:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:14:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:14:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:14:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:14:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:15:06,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:15:06,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:15:06,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:15:06,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:15:06,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:15:06,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:15:06,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:15:06,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:15:06,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:15:06,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:16:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:16:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:16:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:16:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:16:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:16:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:16:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:16:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:16:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:16:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:17:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:17:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:17:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:17:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:17:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:17:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:17:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:17:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:17:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:17:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:18:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:18:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:18:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:18:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:18:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:18:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:18:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:18:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:18:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:18:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:19:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:19:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:19:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:19:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:19:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:19:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:19:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:19:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:19:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:19:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:20:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:20:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:20:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:20:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:20:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:20:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:20:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:20:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:20:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:20:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:21:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:21:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:21:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:21:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 00:21:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:21:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:21:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:21:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 00:21:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 00:21:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:09:22,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:09:22,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:09:22,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:09:22,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 11:09:22,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:09:22,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:09:22,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:09:22,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:09:22,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 11:09:22,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:10:09,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:10:09,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:10:09,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:10:09,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 11:10:09,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:10:09,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:10:09,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:10:09,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:10:09,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 11:10:09,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:11:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:11:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:11:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:11:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 11:11:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:11:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:11:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:11:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:11:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 11:11:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:12:07,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:12:07,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:12:07,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:12:07,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-04-21 11:12:07,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:12:07,Canara Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:12:07,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:12:07,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:12:07,State Bank of India,UP,UP,UP,UP,UP,UP
2026-04-21 11:12:07,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:13:08,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:13:08,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:13:08,Axis Bank,UP,UP,UP,UP,UP,UP
2026-04-21 11:13:08,Bank Of Baroda,UP,UP,UP,UP,UP,UP
